filename,total_pages,new_start,new_end,new_pages,new_md_words,gt_words,coverage,jaccard,start_signals,end_signal,action,reason
PNGS_Reva_Diamond_Jewellery_Ltd_.pdf,476,41,78,37,25349,25050,1.012,0.918,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
P_N_Gadgil_Jewellers_Ltd_.pdf,412,22,32,10,6129,6088,1.007,0.824,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Pace_Digitek_Ltd_.pdf,599,26,41,15,6576,6390,1.029,0.884,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Paradeep_Phosphates_Ltd_.pdf,600,29,60,31,24957,24785,1.007,0.994,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Paras_Defence___Space_Technologies_Ltd_.pdf,307,21,51,30,27944,27840,1.004,0.999,"high_degree_of_risk,internal_risk_factors_header,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Park_Medi_World_Ltd_.pdf,581,38,82,44,36671,35847,1.023,0.947,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",the_offer_bare,WROTE_NEW,certified_clean
Patel_Retail_Ltd_.pdf,659,44,115,71,39103,40434,0.967,0.962,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
PhysicsWallah_Ltd_.pdf,669,56,115,59,45397,44545,1.019,0.974,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Pine_Labs_Ltd_.pdf,642,63,109,46,43092,42588,1.012,0.982,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Platinum_Industries_Ltd_.pdf,492,41,86,45,30352,30103,1.008,0.967,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Plaza_Wires_Ltd_.pdf,370,31,61,30,25147,25060,1.003,0.998,"internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Polycab_India_Ltd_.pdf,634,21,52,31,25981,25769,1.008,0.998,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Popular_Vehicles___Services_Ltd_.pdf,458,30,64,34,29098,28574,1.018,0.993,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Powerica_Ltd_.pdf,508,22,35,13,7452,7347,1.014,0.866,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Precision_Pipes___Profiles_Co_Ltd_.pdf,338,12,22,10,4718,4696,1.005,0.918,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Premier_Energies_Ltd_.pdf,558,30,40,10,4512,4526,0.997,0.903,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Prince_Pipes___Fittings_Ltd_.pdf,506,18,47,29,20462,20424,1.002,0.992,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Prostarm_Info_Systems_Ltd_.pdf,540,37,92,55,34516,33928,1.017,0.989,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Protean_eGov_Technologies_Ltd_.pdf,382,28,61,33,29477,29841,0.988,0.962,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Prudent_Corporate_Advisory_Services_Ltd_.pdf,401,29,58,29,22563,22418,1.006,0.994,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Pyramid_Technoplast_Ltd_.pdf,368,28,59,31,22024,21828,1.009,0.968,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Quadrant_Future_Tek_Ltd_.pdf,515,30,38,8,3071,3015,1.019,0.976,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Quality_Power_Electrical_Equipments_Ltd_.pdf,435,25,55,30,25168,24635,1.022,0.894,"internal_risk_factors_header,header_section_risk_factors,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
RBZ_Jewellers_Ltd_.pdf,435,31,75,44,30524,30255,1.009,0.962,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
R_K_SWAMY_Ltd_.pdf,503,34,70,36,26808,26530,1.01,0.982,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
R_R_Kabel_Ltd_.pdf,485,32,70,38,31785,31398,1.012,0.973,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Radiant_Cash_Management_Services_Ltd_.pdf,454,30,60,30,23615,23516,1.004,0.987,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
RailTel_Corp_of_India_Ltd_.pdf,405,26,60,34,25421,25365,1.002,0.995,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rail_Vikas_Nigam_Ltd_.pdf,523,20,37,17,12272,12219,1.004,0.995,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,header_bare_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rainbow_Children_s_Medicare_Ltd_.pdf,646,51,92,41,25321,25154,1.007,0.973,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rajputana_Stainless_Ltd_.pdf,542,35,44,9,3206,3171,1.011,0.931,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Rashi_Peripherals_Ltd_.pdf,522,36,85,49,37466,36630,1.023,0.906,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rategain_Travel_Technologies_Ltd_.pdf,378,26,61,35,28456,28328,1.005,0.987,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Ratnaveer_Precision_Engineering_Ltd_.pdf,457,31,35,4,1252,1184,1.057,0.918,"carefully_consider_risks_described,header_bare_risk_factors",strict_next_section,WROTE_NEW,certified_clean
Regaal_Resources_Ltd_.pdf,573,35,77,42,27569,27145,1.016,0.983,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rishabh_Instruments_Ltd_.pdf,521,34,88,54,41429,41030,1.01,0.965,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rolex_Rings_Ltd_.pdf,351,24,51,27,20059,19977,1.004,0.993,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rossari_Biotech_Ltd_.pdf,363,26,55,29,22016,21932,1.004,0.996,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Route_Mobile_Ltd_.pdf,468,25,57,32,24092,24021,1.003,0.982,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Rubicon_Research_Ltd_.pdf,626,29,34,5,2201,2144,1.027,0.937,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
SAMHI_Hotels_Ltd_.pdf,570,35,82,47,34275,33857,1.012,0.955,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
SBFC_Finance_Ltd_.pdf,576,30,67,37,27834,27697,1.005,0.823,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
SBI_Cards___Payment_Services_Ltd_.pdf,485,30,59,29,22979,22840,1.006,0.994,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
SEDEMAC_Mechatronics_Ltd_.pdf,582,24,36,12,7986,7939,1.006,0.843,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
SRM_Contractors_Ltd_.pdf,424,34,78,44,28454,28879,0.985,0.992,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
S_J_S_Enterprises_Ltd_.pdf,361,27,61,34,28133,29164,0.965,0.994,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Saatvik_Green_Energy_Ltd_.pdf,618,23,55,32,11160,11399,0.979,0.916,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Sagility_India_Ltd_.pdf,494,43,78,35,25596,24975,1.025,0.993,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sah_Polymers_Ltd_.pdf,377,29,67,38,32566,32282,1.009,0.969,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sai_Life_Sciences_Ltd_.pdf,445,28,69,41,35098,34262,1.024,0.928,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sai_Parenteral_s_Ltd_.pdf,510,41,92,51,36196,35119,1.031,0.949,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Sai_Silks__Kalamandir__Ltd_.pdf,216,,,0,0,0,,,,,NO_ANCHOR,no strong Risk Factors anchor found in any page; existing .md kept as-is; needs manual review
Sambhv_Steel_Tubes_Ltd_.pdf,602,43,117,74,42841,41410,1.035,0.823,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sanathan_Textiles_Ltd_.pdf,564,38,92,54,38468,37783,1.018,0.978,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sansera_Engineering_Ltd_.pdf,383,24,56,32,29745,29555,1.006,0.979,"internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Sanstar_Ltd_.pdf,510,37,80,43,33083,32590,1.015,0.979,"high_degree_of_risk,header_bare_risk_factors,lose_all_or_part_investment",the_offer_bare,WROTE_NEW,certified_clean
Sapphire_Foods_India_Ltd_.pdf,498,31,83,52,36339,35980,1.01,0.992,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Saraswati_Saree_Depot_Ltd_.pdf,398,33,45,12,3900,3774,1.033,0.791,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Schloss_Bangalore_Ltd_.pdf,610,38,100,62,48150,47257,1.019,0.988,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Scoda_Tubes_Ltd_.pdf,430,35,84,49,34633,34302,1.01,0.936,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Senco_Gold_Ltd_.pdf,499,32,77,45,34937,34839,1.003,0.992,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Senores_Pharmaceuticals_Ltd_.pdf,535,38,89,51,41676,40422,1.031,0.931,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Seshaasai_Technologies_Ltd_.pdf,562,34,71,37,29032,28651,1.013,0.953,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Shadowfax_Technologies_Ltd_.pdf,422,34,69,35,31775,31032,1.024,0.99,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Shanti_Gold_International_Ltd_.pdf,393,32,73,41,30152,29432,1.024,0.98,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Shree_Ram_Twistex_Ltd_.pdf,426,32,39,7,2689,2749,0.978,0.761,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Shree_Tirupati_Balajee_Agro_Trading_Co_Ltd_.pdf,479,39,79,40,27646,27305,1.012,0.994,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Shreeji_Shipping_Global_Ltd_.pdf,473,41,87,46,31576,31515,1.002,0.97,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Shringar_House_of_Mangalsutra_Ltd_.pdf,437,36,80,44,29910,29594,1.011,0.963,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Shriram_Properties_Ltd_.pdf,427,21,49,28,25723,25552,1.007,0.999,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Shyam_Metalics___Energy_Ltd_.pdf,443,21,51,30,27647,27521,1.005,0.993,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sigachi_Industries_Ltd_.pdf,392,24,62,38,30551,30360,1.006,0.994,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Signatureglobal__India__Ltd_.pdf,532,33,70,37,32445,32020,1.013,0.982,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Smartworks_Coworking_Spaces_Ltd_.pdf,583,42,112,70,48331,48038,1.006,0.878,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Solarworld_Energy_Solutions_Ltd_.pdf,495,34,76,42,31917,31819,1.003,0.954,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Sona_BLW_Precision_Forgings_Ltd_.pdf,469,28,61,33,30359,30221,1.005,0.953,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Spandana_Sphoorty_Financial_Ltd_.pdf,505,18,43,25,20729,20582,1.007,0.997,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Sri_Lotus_Developers___Realty_Ltd_.pdf,529,28,40,12,4529,4218,1.074,0.954,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Stallion_India_Fluorochemicals_Ltd_.pdf,384,32,67,35,21932,21629,1.014,0.988,"internal_risk_factors_header,header_section_risk_factors,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Standard_Glass_Lining_Technology_Ltd_.pdf,593,32,61,29,9290,9027,1.029,0.916,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Stanley_Lifestyles_Ltd_.pdf,468,32,77,45,37277,36664,1.017,0.95,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Star_Health___Allied_Insurance_Co_Ltd_.pdf,474,28,64,36,33571,33458,1.003,0.996,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sterling___Wilson_Solar_Ltd_.pdf,514,28,56,28,21590,21461,1.006,0.969,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Stove_Kraft_Ltd_.pdf,315,20,48,28,26836,26628,1.008,0.998,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Studds_Accessories_Ltd_.pdf,561,24,30,6,3233,3185,1.015,0.824,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Sudeep_Pharma_Ltd_.pdf,552,38,74,36,32263,31693,1.018,0.928,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Sula_Vineyards_Ltd_.pdf,483,34,77,43,32946,32679,1.008,0.994,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Supriya_Lifescience_Ltd_.pdf,377,25,49,24,17550,17434,1.007,0.951,"internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Suraj_Estate_Developers_Ltd_.pdf,532,35,103,68,41649,41700,0.999,0.955,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Suraksha_Diagnostic_Ltd_.pdf,477,35,79,44,31098,30646,1.015,0.94,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Suryoday_Small_Finance_Bank_Ltd_.pdf,452,24,59,35,32515,32480,1.001,0.994,"high_degree_of_risk,header_section_risk_factors,header_bare_risk_factors",section_introduction,WROTE_NEW,certified_clean
Swiggy_Ltd_.pdf,541,37,75,38,34053,33584,1.014,0.967,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Syrma_SGS_Technology_Ltd_.pdf,779,33,71,38,29828,29685,1.005,0.999,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
TBO_Tek_Ltd_.pdf,478,32,83,51,39811,40430,0.985,0.969,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
TVS_Supply_Chain_Solutions_Ltd_.pdf,710,41,78,37,29244,28983,1.009,0.99,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tamilnad_Mercantile_Bank_Ltd_.pdf,556,23,62,39,29936,29752,1.006,0.999,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tarsons_Products_Ltd_.pdf,326,25,53,28,24548,24470,1.003,0.991,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tata_Capital_Ltd_.pdf,836,53,101,48,43227,42136,1.026,0.969,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tata_Technologies_Ltd_.pdf,504,36,74,38,32641,32296,1.011,0.981,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Tatva_Chintan_Pharma_Chem_Ltd_.pdf,373,24,58,34,26609,26508,1.004,0.99,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tega_Industries_Ltd_.pdf,428,25,66,41,30704,30389,1.01,0.915,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Tenneco_Clean_Air_India_Ltd_.pdf,604,48,107,59,41710,41043,1.016,0.856,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Tolins_Tyres_Ltd_.pdf,548,41,99,58,39560,38914,1.017,0.957,"high_degree_of_risk,internal_risk_factors_header,header_bare_risk_factors,lose_all_or_part_investment",the_offer_bare,WROTE_NEW,certified_clean
Tracxn_Technologies_Ltd_.pdf,482,30,66,36,28929,28661,1.009,0.99,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Transrail_Lighting_Ltd_.pdf,473,35,71,36,29969,29483,1.016,0.995,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Travel_Food_Services_Ltd_.pdf,541,39,92,53,39918,39420,1.013,0.968,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Trualt_Bioenergy_Ltd_.pdf,678,35,87,52,41033,40301,1.018,0.951,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Turtlemint_Fintech_Solutions_Ltd_.pdf,708,26,94,68,55507,54659,1.016,0.968,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
UTI_Asset_Management_Co_Ltd_.pdf,367,14,35,21,15326,15329,1.0,0.984,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Udayshivakumar_Infra_Ltd_.pdf,397,29,73,44,33505,33238,1.008,0.947,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Ujjivan_Small_Finance_Bank_Ltd_.pdf,362,23,53,30,29022,28889,1.005,0.999,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Uma_Exports_Ltd_.pdf,357,24,65,41,25696,25392,1.012,0.961,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Unicommerce_eSolutions_Ltd_.pdf,382,33,72,39,31449,32708,0.962,0.999,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Unimech_Aerospace___Manufacturing_Ltd_.pdf,456,31,87,56,44788,42885,1.044,0.933,"high_degree_of_risk,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Uniparts_India_Ltd_.pdf,477,29,77,48,37425,36880,1.015,0.956,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors",section_introduction,WROTE_NEW,certified_clean
Updater_Services_Ltd_.pdf,592,37,92,55,41088,41148,0.999,0.993,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Urban_Co_Ltd_.pdf,577,37,91,54,39911,39474,1.011,0.97,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Utkarsh_Small_Finance_Bank_Ltd_.pdf,459,28,75,47,39004,38560,1.012,0.992,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
VMS_TMT_Ltd_.pdf,473,34,88,54,36809,35908,1.025,0.977,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Valiant_Laboratories_Ltd_.pdf,440,34,41,7,2413,2414,1.0,0.876,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Vedant_Fashions_Ltd_.pdf,410,28,59,31,24407,24275,1.005,0.997,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Ventive_Hospitality_Ltd_.pdf,736,48,103,55,44062,43900,1.004,0.987,"high_degree_of_risk,header_section_risk_factors,header_bare_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Venus_Pipes___Tubes_Ltd_.pdf,377,25,66,41,30967,30776,1.006,0.987,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Veranda_Learning_Solutions_Ltd_.pdf,409,33,62,29,19328,19321,1.0,0.981,"internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vibhor_Steel_Tubes_Ltd_.pdf,468,29,64,35,22674,22486,1.008,0.953,"carefully_consider_risks_described,header_bare_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Vidya_Wires_Ltd_.pdf,477,35,71,36,25804,25294,1.02,0.898,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vijaya_Diagnostic_Centre_Ltd_.pdf,306,23,43,20,18693,18614,1.004,0.996,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vikram_Solar_Ltd_.pdf,599,34,42,8,2507,2656,0.944,0.897,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Vikran_Engineering_Ltd_.pdf,519,42,93,51,40111,39664,1.011,0.988,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vishal_Mega_Mart_Ltd_.pdf,380,26,61,35,26572,25884,1.027,0.927,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vishnu_Prakash_R_Punglia_Ltd_.pdf,549,50,104,54,31085,30812,1.009,0.946,"internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vishwaraj_Sugar_Industries_Ltd_.pdf,369,18,47,29,21767,22264,0.978,0.988,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Vraj_Iron___Steel_Ltd_.pdf,441,28,35,7,2725,2611,1.044,0.942,"header_bare_risk_factors,material_adverse_effect_business",strict_next_section,WROTE_NEW,certified_clean
Waaree_Energies_Ltd_.pdf,626,35,93,58,40723,39955,1.019,0.966,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment,material_adverse_effect_business",section_introduction,WROTE_NEW,certified_clean
Wakefit_Innovations_Ltd_.pdf,482,36,70,34,30827,30321,1.017,0.967,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Waterways_Leisure_Tourism_Ltd_.pdf,424,23,67,44,33403,33734,0.99,0.964,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
