company,listing_date,year,first_day_return,issue_price,issue_price_log1p,total_issue_size_log1p,ofs_ratio,sub_total,sub_total_log1p,gmp_return,gmp_available,revenue_log1p,assets_log1p,borrowing_log1p,profit_margin,return_on_assets,debt_to_equity,negative_networth_flag,brokers_subscribe,brokers_avoid,broker_sentiment,any_avoid_flag,nifty_close,vix_close,nifty_7d_return,nifty_30d_return,regime_post_2024
Utkarsh Small Finance Bank Ltd.,2023-07-21,2023,0.9176,25.0,3.258096538021482,19.11382792951231,0.0,61.41,4.133725518945951,0.64,1,7.939262199422018,9.858413823857196,7.762374841600076,0.14424328439640693,0.021158580026509687,1.1745520716685331,0,15.0,0.0,15.0,0,19979.150390625,11.789999961853027,0.021194019301541,0.0595168760688439,0
Netweb Technologies India Ltd.,2023-07-27,2023,0.821,500.0,6.2166061010848646,16.35087273047379,0.673480706758577,63.41,4.165268900558799,0.788,1,6.101775290147848,5.587061374946195,3.6000482404073204,0.10532929428924044,0.1764993419815755,0.3800576491939789,0,11.0,0.0,11.0,0,19778.30078125,10.460000038146973,-0.0100529604837073,0.0510644600570719,0
Yatharth Hospital & Trauma Care Services Ltd.,2023-08-07,2023,0.1128333333333334,300.0,5.707110264748875,16.9459932807912,0.2862872368535527,26.24,3.3046864812813115,0.25,1,6.26168250580812,6.18820251954242,5.578899292509511,0.12573121774039378,0.13533757227812415,1.4417358985570614,0,11.0,0.0,11.0,0,19517.0,10.56999969482422,-0.0119876060243944,0.0095800293436515,0
SBFC Finance Ltd.,2023-08-16,2023,0.6177192982456139,57.0,4.060443010546419,19.007707598049127,0.4145448694545971,52.23,3.974622147184666,0.45614035087719296,1,6.608486337278436,8.656509817261403,8.228665428135418,0.2022529580204225,0.026057872352273758,2.5536035667539263,0,11.0,0.0,11.0,0,19434.55078125,12.0,-0.0100852916264502,-0.0140475940874305,0
Concord Biotech Ltd.,2023-08-18,2023,0.2710526315789474,741.0,6.60934924316738,16.856486380543455,1.0,17.64,2.925309809257445,0.16464237516869096,1,6.790637022311231,7.3231575165362,3.4732079176384274,0.2702142985773456,0.15857541050740434,0.02421705426356589,0,8.0,0.0,8.0,0,19365.25,12.239999771118164,-0.0032453060079679,-0.0235918339451594,0
TVS Supply Chain Solutions Ltd.,2023-08-23,2023,0.0200507614213197,197.0,5.288267030694535,17.61481383503349,0.31818182428719016,1.98,1.091923300517313,0.015228426395939087,1,9.24106451436254,8.734225305885587,7.596201426983433,0.0040500397148291,0.006723641586109626,2.7498030543846315,0,8.0,0.0,8.0,0,19396.44921875,11.75,-0.0035217457616234,-0.0140247807762382,0
Pyramid Technoplast Ltd.,2023-08-29,2023,0.0587349397590361,166.0,5.117993812416755,16.036885703992642,0.403470715835141,14.98,2.7713379403381286,0.13253012048192772,1,6.180078763524957,5.423980384543694,4.0314047624482265,0.06588801526875922,0.14066790681194083,0.515990675990676,0,1.0,0.0,1.0,0,19306.05078125,12.399999618530272,-0.0046605662964649,-0.0173062771640849,0
Aeroflex Industries Ltd.,2023-08-31,2023,0.5106481481481482,108.0,4.6913478822291435,17.296750678069195,0.5384615384615384,69.39,4.25405120762004,0.6574074074074074,1,5.600198158399631,5.370545000544918,3.8288587641673772,0.11188214338726435,0.1409010187868025,0.3945131036900692,0,14.0,0.0,14.0,0,19347.44921875,11.800000190734863,-0.0020245839457827,-0.0195657419579479,0
Vishnu Prakash R.Punglia Ltd.,2023-09-05,2023,0.4740404040404041,99.0,4.605170185988092,17.25592868483099,0.0,61.76,4.139317927864832,0.6262626262626263,1,7.0668593845999075,6.71717571854119,5.5269259572933045,0.07737353388079832,0.10980278141202694,0.7960637181647643,0,10.0,0.0,10.0,0,19528.80078125,10.960000038146973,0.0096238305953781,0.0006046411461802,0
Rishabh Instruments Ltd.,2023-09-11,2023,0.0039682539682539,441.0,6.091309882077698,16.22505220227336,0.8471828825563233,22.32,3.1493113614822916,0.1383219954648526,1,6.364372027655971,6.476864664782758,4.642947550322122,0.0857049225568319,0.07657220347341008,0.2516207951070336,0,7.0,0.0,7.0,0,19819.94921875,10.779999732971191,0.0149086695471612,0.0201586562772373,0
Ratnaveer Precision Engineering Ltd.,2023-09-11,2023,0.3714285714285715,98.0,4.59511985013459,16.639267626160876,0.18052256532066507,65.42,4.195998215948601,0.5306122448979592,1,6.178234528307833,5.966274936034322,5.442374419541463,0.0520430643887434,0.06436190720987019,2.168694012258369,0,1.0,1.0,0.0,1,19819.94921875,10.779999732971191,0.0149086695471612,0.0201586562772373,0
Jupiter Life Line Hospitals Ltd.,2023-09-18,2023,0.4629251700680272,735.0,6.601230118728877,16.285655792168654,0.37634799181980155,46.01,3.850360345036039,0.31700680272108844,1,6.8067851116256035,6.894193735542601,6.15194515063011,0.08074554797554709,0.07398049780321249,1.2877634579978565,0,14.0,0.0,14.0,0,20192.349609375,10.899999618530272,0.0098017890179369,0.0456857766979538,0
R R Kabel Ltd.,2023-09-20,2023,0.1561835748792271,1035.0,6.943122422819428,16.759256665571698,0.9078292600469199,13.4,2.667228206581955,0.10048309178743961,1,8.636688538008917,7.876494238052118,6.24773334885402,0.0337028990137815,0.07209468336358321,0.3709824735521083,0,5.0,0.0,5.0,0,20133.30078125,10.84000015258789,0.003154000062282,0.0381415099194593,0
EMS Ltd.,2023-09-21,2023,0.3258293838862559,211.0,5.356586274672012,16.538444511121494,0.544772338779994,52.97,3.9884283366305513,0.41706161137440756,1,6.299463820322658,6.46103058062267,3.8372994592322094,0.20002576940067737,0.1701371492985972,0.0930652071418322,0,1.0,0.0,1.0,0,19901.400390625,11.130000114440918,-0.0100332397823835,0.0260331757725469,0
Zaggle Prepaid Ocean Services Ltd.,2023-09-22,2023,-0.0347560975609755,164.0,5.10594547390058,17.352178251331896,0.30419592542032536,7.55,2.145931282948669,0.06707317073170732,1,6.320012613112047,5.462814338429439,4.804594650681708,0.04129250964694002,0.09754643039700119,2.4834871794871796,0,2.0,1.0,1.0,1,19742.349609375,10.81999969482422,-0.0222856680230552,0.0153440449174552,0
SAMHI Hotels Ltd.,2023-09-22,2023,0.1392857142857143,126.0,4.844187086458591,18.50445275987269,0.1241515220585757,3.54,1.5129270120532565,0.06349206349206349,1,6.636497584944498,7.724888439323074,7.933273440356454,-0.4446823041159938,-0.1496199734865223,,1,4.0,1.0,3.0,1,19742.349609375,10.81999969482422,-0.0222856680230552,0.0153440449174552,0
Signatureglobal (India) Ltd.,2023-09-27,2023,0.1906493506493506,385.0,5.955837369464831,16.757896852867766,0.17397259580409047,7.47,2.136530508663963,0.12987012987012986,1,7.369525103300769,8.69953641464214,7.444687149832607,-0.040179584836179276,-0.01062154012331788,35.96445098864115,0,1.0,0.0,1.0,0,19664.69921875,11.1899995803833,-0.0118936942742232,0.0185769964848698,0
Sai Silks (Kalamandir) Ltd.,2023-09-27,2023,0.1029279279279279,222.0,5.407171771460119,17.806326776927026,0.5004156544257257,3.45,1.4929040961781488,0.03153153153153153,1,7.215181153470514,7.10779395658125,5.847882818629958,0.07181438200924263,0.07996230898439101,0.8695542747841845,0,10.0,0.0,10.0,0,19664.69921875,11.1899995803833,-0.0118936942742232,0.0185769964848698,0
Yatra Online Ltd.,2023-09-28,2023,-0.0426056338028169,142.0,4.962844630259907,17.815131644903953,0.22322581307138395,1.37,0.8628899551470398,0.0,1,5.987632213087757,6.525396159588448,5.037407044593683,0.019196417339673432,0.0112,0.9029613025011797,0,4.0,1.0,3.0,1,19716.44921875,11.59000015258789,-0.0013119203710535,0.0193251090505245,0
Manoj Vaibhav Gems 'N' Jewellers Ltd.,2023-10-03,2023,0.0030232558139535,215.0,5.375278407684165,16.346620059459642,0.22279794271562525,1.91,1.068153081183401,0.0,1,6.236780464687332,6.988247116550972,6.1342436723361695,0.03770996256443425,0.017768419497238692,1.2660250240615978,0,1.0,0.0,1.0,0,19638.30078125,11.449999809265137,-0.0013424277283035,0.0104449116730851,0
JSW Infrastructure Ltd.,2023-10-03,2023,0.3218487394957984,119.0,4.787491742782046,19.276346855510084,0.0,22.03,3.136797713832594,0.25210084033613445,1,8.123809804500572,9.153945666436798,8.353426424870015,0.22221859851460932,0.07930768856355006,1.0785484821991338,0,16.0,0.0,16.0,0,19638.30078125,11.449999809265137,-0.0013424277283035,0.0104449116730851,0
Updater Services Ltd.,2023-10-04,2023,-0.0538333333333332,300.0,5.707110264748875,16.875781383905835,0.3750000058593751,2.1,1.1314021114911006,0.0,1,7.655906610177982,7.104924396524111,5.179195935640173,0.01638661231292227,0.028439952339866056,0.4634933970437659,0,2.0,0.0,2.0,0,19528.75,11.789999961853027,-0.0095199301186291,-2.600326080890544e-06,0
Valiant Laboratories Ltd.,2023-10-06,2023,0.2075,140.0,4.948759890378168,16.203355586736503,0.0,20.95,3.08876713952118,0.14285714285714285,1,5.828268918112504,5.3648538903482805,4.100989104940769,0.08560380198955043,0.13630381650686219,0.5911035923972535,0,0.0,1.0,-1.0,1,19545.75,10.9399995803833,-0.0047127693114041,-0.003329795123086,0
Plaza Wires Ltd.,2023-10-12,2023,0.4857407407407408,54.0,4.007333185232471,16.395739432938598,0.0,113.74,4.742668699173725,0.42592592592592593,1,5.21275947818639,4.728272383122075,3.7057365711803594,0.04112814895947426,0.06699375557537912,0.747550866616428,0,2.0,0.0,2.0,0,19811.349609375,10.989999771118164,0.0135886118145888,-0.0090955733189742,0
IRM Energy Ltd.,2023-10-26,2023,-0.0634653465346535,505.0,6.226536669287466,16.195056784687036,0.0,19.3,3.0106208860477417,0.03564356435643564,1,5.519979821580448,6.732460973121673,5.775296609530198,0.10823311748381129,0.03210412665083929,0.8604719684997189,0,11.0,0.0,11.0,0,19122.150390625,11.3100004196167,-0.0256079760776588,-0.0275899886435937,0
Blue Jet Healthcare Ltd.,2023-11-01,2023,0.1440751445086706,346.0,5.849324779946859,17.00537606334676,1.0,5.91,1.9329696377795786,0.06358381502890173,1,5.2235938203521,6.80771392480191,,0.2390032502708559,0.048816109758796196,,0,14.0,1.0,13.0,1,19079.599609375,11.829999923706056,-0.0022252090053042,-0.0284495679182401,0
Cello World Ltd.,2023-11-06,2023,0.2220679012345678,648.0,6.47543271670409,17.194360894041747,1.0,29.5,3.417726683613366,0.24691358024691357,1,6.1756177587309065,7.430736720518141,5.798001149895183,0.17260565141285322,0.049126656979330385,0.26793634229063396,0,14.0,0.0,14.0,0,19230.599609375,10.880000114440918,0.0046862591058638,-0.0215178156880453,0
Honasa Consumer Ltd.,2023-11-07,2023,0.0405864197530863,324.0,5.783825182329737,17.776622597181593,0.7854445105664798,4.65,1.7316555451583497,0.07407407407407407,1,6.169819915632058,6.955621206652759,2.052840859882657,0.05181303709914064,0.02358711105598122,0.010638297872340425,0,6.0,1.0,5.0,1,19411.75,11.109999656677246,0.0174086667134143,-0.0123006080341923,0
ESAF Small Finance Bank Ltd.,2023-11-10,2023,0.1508333333333333,60.0,4.110873864173311,18.163929477098755,0.15577317608695654,54.68,4.019621016026164,0.26666666666666666,1,6.900509088643164,9.942561139482263,7.9157606435121,0.13103712516888827,0.006249296737728615,1.4893942112675291,0,15.0,0.0,15.0,0,19395.30078125,10.979999542236328,0.0085645364793881,-0.0210005293091249,0
Protean eGov Technologies Ltd.,2023-11-13,2023,0.1148989898989899,792.0,6.675823221634848,15.63860734402615,1.0,17.11,2.896464271895322,0.06060606060606061,1,5.456047347313921,7.03426457428989,,0.13813955483123902,0.02840738715538074,,0,5.0,0.0,5.0,0,19425.349609375,11.109999656677246,0.0007005864682473,-0.0164903212230203,0
ASK Automotive Ltd.,2023-11-15,2023,0.0999999999999999,282.0,5.645446897643238,17.20231793164212,1.0,36.03,3.6117283949255214,0.09929078014184398,1,6.490040448445056,7.275407748800819,5.594822897547051,0.052969355942513875,0.024131528260839443,,0,4.0,0.0,4.0,0,19443.55078125,11.1899995803833,2.611733998508499e-06,-0.0146058620624121,0
Indian Renewable Energy Development Agency Ltd.,2023-11-29,2023,0.8746875000000001,32.0,3.4965075614664802,20.325681361918114,0.4000000002976451,27.35,3.3446270301737613,0.375,1,7.749951577072465,10.84367760681943,10.592907545754935,0.24965739551640626,0.011312996549782108,6.055698483879155,0,15.0,0.0,15.0,0,19889.69921875,12.18000030517578,0.0039294468164225,0.0391203555132523,0
Fedbank Financial Services Ltd.,2023-11-30,2023,0.0,140.0,4.948759890378168,18.17316523207093,0.4503651480566915,1.85,1.0473189942805592,0.0,1,5.910444278444026,9.14990117046834,8.938599887822166,0.1464647837551309,0.005724296707254495,5.385200367517139,0,5.0,1.0,4.0,1,20096.599609375,12.710000038146973,0.0148772653961721,0.0533030053471501,0
Gandhar Oil Refinery (India) Ltd.,2023-11-30,2023,0.7840236686390533,169.0,5.135798437050262,17.20418765359893,0.3968345209319745,45.99,3.849934813114724,0.4319526627218935,1,6.977766298646948,7.493634570447964,5.81895469769802,0.05065701060176198,0.03022995483328414,0.4139419578435847,0,7.0,0.0,7.0,0,20096.599609375,12.710000038146973,0.0148772653961721,0.0533030053471501,0
Tata Technologies Ltd.,2023-11-30,2023,1.6285,500.0,6.2166061010848646,17.923926962432493,1.0,51.18,3.9546992797085823,0.95,1,7.858802929934282,8.545473506838771,,0.13600420496092633,0.06843081661941265,,0,18.0,0.0,18.0,0,20096.599609375,12.710000038146973,0.0148772653961721,0.0533030053471501,0
Flair Writing Industries Ltd.,2023-12-01,2023,0.4891447368421052,304.0,5.720311776607412,16.78626235124797,0.5075885170633209,34.68,3.5745903077118086,0.4934210526315789,1,5.519458915191573,6.641234387698359,4.84944880983226,0.1293360160965795,0.04201087524835303,0.2694189212183086,0,10.0,0.0,10.0,0,20133.150390625,12.6899995803833,0.0170980709600482,0.0602449281019332,0
India Shelter Finance Corp.Ltd.,2023-12-20,2023,0.1024340770791075,493.0,6.202535517187923,17.007663239108386,0.3333332785555493,27.12,3.336481066942464,0.3184584178498986,1,5.990413995471803,8.46793571807488,8.093608918193931,0.269331125495509,0.02255877680365143,2.380037382633803,0,11.0,0.0,11.0,0,21453.099609375,13.869999885559082,0.0251716142486703,0.0893216009634914,0
DOMS Industries Ltd.,2023-12-20,2023,0.6846202531645569,790.0,6.673297967767654,16.536576419994603,0.7080238817991763,54.19,4.01078177745141,0.6455696202531646,1,6.640163374182191,6.721979764136665,5.178294323948307,0.09671298840647981,0.08910616545704433,0.44360051306556675,0,6.0,0.0,6.0,0,21453.099609375,13.869999885559082,0.0251716142486703,0.0893216009634914,0
Inox India Ltd.,2023-12-21,2023,0.4240909090909091,660.0,6.493753839851686,16.911583790252564,1.0,42.84,3.7805466426397603,0.6666666666666666,1,6.364750756851911,7.053421495903789,3.466672963621067,0.17817241379310345,0.08940915894480927,0.055986576212471134,0,15.0,0.0,15.0,0,21150.150390625,14.449999809265137,-0.0015365760420272,0.0690856967464338,0
Suraj Estate Developers Ltd.,2023-12-26,2023,-0.0713888888888888,360.0,5.8888779583328805,16.22345624661614,0.0,11.78,2.5478814489493886,0.041666666666666664,1,4.642562305205154,6.903476136497249,6.396095974467569,0.141328664526797,0.014606978778160907,6.9504122633840435,0,7.0,0.0,7.0,0,21349.400390625,13.710000038146973,-0.0048337639146878,0.0785412879829136,0
Motisons Jewellers Ltd.,2023-12-26,2023,0.8396363636363637,55.0,4.02535169073515,17.128641497160004,0.0,213.54,5.368496201169283,1.2727272727272727,1,4.474605815966975,5.85544434568087,5.118173437001857,0.06316274781005071,0.015741246086232157,1.1625936559064491,0,3.0,1.0,2.0,1,21349.400390625,13.710000038146973,-0.0048337639146878,0.0785412879829136,0
Muthoot Microfin Ltd.,2023-12-26,2023,-0.0852233676975945,291.0,5.676753802268282,17.31223188446017,0.2082236421341935,8.68,2.2700619012884857,0.09278350515463918,1,7.27748266793179,9.051368086869708,8.778661670172097,0.11331360537632922,0.019215166721380666,3.9937140572623555,0,5.0,0.0,5.0,0,21349.400390625,13.710000038146973,-0.0048337639146878,0.0785412879829136,0
Happy Forgings Ltd.,2023-12-27,2023,0.2115294117647058,850.0,6.7464121285733745,16.289171123606614,0.6034080123703396,57.89,4.07567129695648,0.27647058823529413,1,6.517272375046999,7.307068167605103,5.560566239742826,0.1765498053956462,0.08007786280037589,0.23471672119855352,0,13.0,0.0,13.0,0,21441.349609375,14.68000030517578,0.0137681866734657,0.0831864315000681,0
Credo Brands Marketing Ltd.,2023-12-27,2023,0.1160714285714285,280.0,5.638354669333745,16.79282225974323,1.0,36.35,3.6203329115788265,0.2857142857142857,1,4.791068671272389,6.385835003210532,2.509599262378372,0.07184124591811103,0.014483946115668996,0.03898164757830827,0,9.0,0.0,9.0,0,21441.349609375,14.68000030517578,0.0137681866734657,0.0831864315000681,0
RBZ Jewellers Ltd.,2023-12-27,2023,0.0498999999999999,100.0,4.61512051684126,16.118095750958314,0.0,13.58,2.6796507265805123,0.0,1,4.840400398437448,5.462814338429439,4.633174382397689,0.09631931166347993,0.05149940364627705,0.9738930859711199,0,1.0,0.0,1.0,0,21441.349609375,14.68000030517578,0.0137681866734657,0.0831864315000681,0
Azad Engineering Ltd.,2023-12-28,2023,0.292175572519084,524.0,6.263398262591624,16.46325214148212,0.6756751187570581,57.77,4.073631520624559,0.37213740458015265,1,5.138969873313903,6.457758177812032,5.786713315347843,0.15860563878730685,0.04223803465121028,,0,11.0,0.0,11.0,0,21654.75,15.5600004196167,0.0188049053781886,0.0887419544075401,0
Innova Captab Ltd.,2023-12-29,2023,0.2168526785714285,448.0,6.1070228877422545,16.35893883551228,0.4385964898491843,39.17,3.693120448371191,0.07142857142857142,1,5.461158744053865,6.991324070401455,6.093344010929153,0.07505226778171267,0.01619466745230905,1.5016821286573554,0,10.0,0.0,10.0,0,21778.69921875,15.140000343322754,0.0201082381832847,0.0837007076854089,0
Jyoti CNC Automation Ltd.,2024-01-16,2024,0.3086102719033232,331.0,5.805134968916488,17.223969841408643,0.0,22.59,3.1608228934195837,0.1148036253776435,1,6.23740623469817,7.442533729569352,6.7122268947009,0.006561808316847198,0.0019635771099661796,3.994553323931333,0,5.0,0.0,5.0,0,22097.44921875,13.789999961853027,0.0256488032821794,0.0298648119095505,0
Medi Assist Healthcare Services Ltd.,2024-01-23,2024,0.110645933014354,418.0,6.037870919922137,17.148720598138983,1.0,11.63,2.5360749363624,0.08133971291866028,1,5.746299032592525,6.68912652063506,,0.1450501554337724,0.056390321696444146,,0,5.0,0.0,5.0,0,21622.400390625,13.880000114440918,-0.0186045204581554,0.0127872443724405,0
EPACK Durable Ltd.,2024-01-30,2024,-0.0969565217391304,230.0,5.442417710521793,17.141565915076043,0.37505086090081297,12.06,2.569554123848285,0.021739130434782608,1,6.425387528032631,6.977701029668804,5.91504236076353,0.004299714434060228,0.00247328386765598,0.7726578996884865,0,3.0,1.0,2.0,1,21737.599609375,15.68000030517578,0.0234852632812182,0.0002852654977851,0
Nova AgriTech Ltd.,2024-01-31,2024,0.4339024390243902,41.0,3.7376696182833684,17.373018969929543,0.22119648498463024,78.51,4.375882799913392,0.3170731707317073,1,4.6466959328165895,5.285080139766016,4.241326752570746,0.10054242541650524,0.05285939807506238,0.9228074902330594,0,4.0,0.0,4.0,0,21522.099609375,16.100000381469727,0.0031765895374376,-0.0101095477994544,0
BLS E-Services Ltd.,2024-02-06,2024,1.7462962962962962,135.0,4.912654885736052,16.95230831521849,0.0,94.98,4.564139836430099,1.1481481481481481,1,5.069218618195153,5.369567688076203,0.0,0.09288199936728883,0.06867193712868971,0.0,0,8.0,0.0,8.0,0,21771.69921875,15.619999885559082,0.0115973633569781,0.0028049834786653,0
Apeejay Surrendra Park Hotels Ltd.,2024-02-12,2024,0.3125806451612902,155.0,5.049856007249537,17.89955815459566,0.347647351617068,35.19,3.588782837575651,0.24516129032258063,1,5.610606682092659,7.232379027245672,6.393741244298632,0.08427894678858654,0.016600241589572587,1.0317602944479964,0,5.0,0.0,5.0,0,21782.5,15.449999809265137,0.0004960927092313,-0.0051177474417953,0
Capital Small Finance Bank Ltd.,2024-02-14,2024,-0.0720085470085469,468.0,6.150602768446279,16.229343064778753,0.1396948279874414,3.23,1.4422019930581866,0.0,1,6.031213966625265,9.034997209451033,6.352211190416768,0.13099080005780067,0.006482184421066682,0.8047094526244801,0,2.0,0.0,2.0,0,21743.25,15.8100004196167,-0.0085383370192198,-0.0160289640330729,0
Jana Small Finance Bank Ltd.,2024-02-14,2024,-0.1106280193236715,414.0,6.028278520230698,16.437861248476448,0.18946976437983334,13.94,2.7040421797046714,0.03864734299516908,1,7.703716235008333,10.243769309426263,8.578201739523541,0.09623708571609112,0.007586315598841096,2.0861054292904506,0,5.0,0.0,5.0,0,21743.25,15.8100004196167,-0.0085383370192198,-0.0160289640330729,0
Rashi Peripherals Ltd.,2024-02-14,2024,0.0307073954983923,311.0,5.7430031878094825,16.775232419828566,0.0,44.25,3.8122026701459353,0.10932475884244373,1,8.607814212461689,8.308849578713627,7.241509539536301,0.013158495743860615,0.017744860347308457,1.8055232031472424,0,8.0,0.0,8.0,0,21743.25,15.8100004196167,-0.0085383370192198,-0.0160289640330729,0
Entero Healthcare Solutions Ltd.,2024-02-16,2024,-0.0862480127186009,1258.0,7.138073034044347,16.35868965360584,0.37480420665211533,1.31,0.8372475245337022,0.001589825119236884,1,7.5495986387833405,7.317843019575745,6.193752116542814,0.0061296064202887865,0.007729340283541951,0.7398189360220426,0,0.0,1.0,-1.0,1,21910.75,15.229999542236328,0.0058877539309078,0.0157056174115002,0
Vibhor Steel Tubes Ltd.,2024-02-20,2024,1.9271523178807948,151.0,5.0238805208462765,15.379834779710544,0.0,221.21,5.403622880693308,0.9271523178807947,1,6.277094515433632,5.9335175871531325,5.083079978992425,0.016037948949627286,0.022630684232894174,1.5749803459119498,0,0.0,0.0,0.0,0,22122.25,15.220000267028809,0.0174306968829406,0.0231172117963241,0
Juniper Hotels Ltd.,2024-02-28,2024,0.1036111111111111,360.0,5.8888779583328805,17.72753358339242,0.0,1.68,0.9858167945227653,0.0,1,5.824317276284939,8.252922911655105,7.720350774517527,-0.07853480721927511,-0.006904943679110331,2.620482278083451,0,3.0,0.0,3.0,0,22198.349609375,15.729999542236328,0.0064973247872466,0.021195992578743,0
GPT Healthcare Ltd.,2024-02-29,2024,0.0793010752688172,186.0,5.231108616854587,17.156013540375607,0.9238298304453925,6.26,1.9823798288367047,0.0913978494623656,1,5.336094730882067,5.808412723734284,4.035478809355064,0.11364296081277213,0.07073383721280375,0.3241556320363997,0,4.0,0.0,4.0,0,21951.150390625,16.329999923706055,-0.0119860216851654,0.0199353589583381,0
Platinum Industries Ltd.,2024-03-05,2024,0.2918128654970761,171.0,5.147494476813453,16.437365485337615,0.0,69.4,4.254193263163997,0.5087719298245614,1,4.826151401137618,4.932457513032232,2.522523513359307,0.18459549018023114,0.16584374092361312,0.13476011288805267,0,11.0,0.0,11.0,0,22405.599609375,14.920000076293944,0.0093362796625417,0.0252495588135144,0
Exicom Tele-Systems Ltd.,2024-03-05,2024,0.5890845070422536,142.0,4.962844630259907,17.22372330762064,0.2330989831585637,78.16,4.371471120734365,1.1267605633802817,1,6.148916913222572,6.4463704013620164,4.301900590194597,0.05877442691723209,0.04362815970512067,0.2339113680154143,0,4.0,0.0,4.0,0,22405.599609375,14.920000076293944,0.0093362796625417,0.0252495588135144,0
Mukka Proteins Ltd.,2024-03-07,2024,0.5092857142857142,28.0,3.367295829986474,18.197537205138154,0.0,95.35,4.567987394860375,1.25,1,6.419799469306894,6.464868638224339,5.7643443494060405,0.053811512857329324,0.051436414111481955,1.9969203695556532,0,2.0,0.0,2.0,0,22474.05078125,14.300000190734863,0.0223470159643627,0.0248365382054788,0
R K SWAMY Ltd.,2024-03-12,2024,-0.0859375,288.0,5.666426688112432,16.504724600588823,0.5904757039370857,14.81,2.7606426512213806,0.0,1,4.966683406567073,5.5342981666637385,3.952204795060978,0.055629603647842855,0.031439559132537764,0.34808400381835536,0,7.0,0.0,7.0,0,22332.650390625,14.0,-0.0010578847930349,0.0252565311890278,0
J.G.Chemicals Ltd.,2024-03-13,2024,-0.1644796380090497,221.0,5.402677381872279,16.246142631652138,0.3431267273461356,20.02,3.045474365448805,0.02262443438914027,1,6.198681947871933,5.606757492084327,,0.03769089798411729,0.06823711568237116,,0,10.0,0.0,10.0,0,22335.69921875,13.640000343322754,-0.0061560581065975,0.0332923180456363,0
Gopal Snacks Ltd.,2024-03-14,2024,-0.1021197007481296,401.0,5.996452088619021,16.60156366468069,1.0,6.88,2.064327903869788,-0.06234413965087282,1,6.520576943961113,6.076586640524805,3.2976870052924907,0.08196527869964747,0.12788235835596262,0.07526726379659057,0,6.0,1.0,5.0,1,21997.69921875,14.43000030517578,-0.0220441657843246,0.0117024464488979,0
Popular Vehicles & Services Ltd.,2024-03-19,2024,-0.0635593220338983,295.0,5.69035945432406,16.83074291305209,0.5843471367906016,1.22,0.7975071958841881,0.0,1,7.954797041855165,7.571875215998178,6.640672901704435,0.014057952187514263,0.020620255641730784,1.990083548059655,0,4.0,0.0,4.0,0,22055.69921875,13.899999618530272,-0.0125359854311142,0.0006805591715184,0
Krystal Integrated Services Ltd.,2024-03-21,2024,-0.0037762237762238,715.0,6.573680166960646,15.25001229441755,0.4169096654430964,9.74,2.3739750890807185,0.08391608391608392,1,6.123961029397495,6.111090328309851,4.647846460268528,0.04512037219917923,0.04570615565880443,0.5627177700348431,0,4.0,0.0,4.0,0,21839.099609375,13.470000267028809,-0.0138870111653629,-0.0161215672409936,0
SRM Contractors Ltd.,2024-04-03,2024,0.1247619047619047,210.0,5.351858133476067,15.64006001130563,0.0,60.21,4.114310574862978,0.3333333333333333,1,5.494213043369109,5.135033438631219,3.76861442213279,0.08696549446920918,0.12477053354651507,1.1364124597207304,0,6.0,0.0,6.0,0,22453.30078125,11.649999618530272,0.0149003615951502,0.0021289843925908,0
Bharti Hexacom Ltd.,2024-04-12,2024,0.4276315789473684,570.0,6.3473892096560105,18.132998684833918,1.0,16.87,2.8831233291713367,0.24561403508771928,1,8.598183142620623,9.883488906029438,8.740976538017787,0.05198494687131051,0.014375350711625772,1.5715793706645218,0,8.0,0.0,8.0,0,22753.80078125,11.109999656677246,0.0106646873162468,0.0343718474819188,0
Vodafone Idea Ltd.,2024-04-25,2024,0.2627272727272727,11.0,2.4849066497880004,23.518327415060472,0.0,5.18,1.8213182714695995,0.12727272727272726,1,10.377439626404742,12.158995712941056,12.223061022418227,-0.733489802525089,-0.12349883491665173,,1,2.0,1.0,1.0,1,22402.400390625,10.279999732971191,0.0184830678728009,0.0180734654866867,0
JNK India Ltd.,2024-04-30,2024,0.6721686746987953,415.0,6.030685260261263,16.56597943021991,0.5380875244018086,20.24,3.055886196373738,0.3253012048192771,1,5.552028919428664,6.118955860122529,4.055776969072842,0.17997351612400686,0.10192108339398752,0.3365567157095396,0,10.0,0.0,10.0,0,22643.400390625,12.239999771118164,0.0123122492232206,0.0141757249982132,0
Indegene Ltd.,2024-05-13,2024,0.2624999999999999,452.0,6.115892125483034,17.5233724746999,0.5870678779538617,49.75,3.926911617921897,0.6084070796460177,1,7.586169459940018,7.831676822019192,5.992289206982538,0.1228074628759995,0.09606258562833826,0.30092690278824413,0,8.0,0.0,8.0,0,22055.19921875,18.469999313354492,-0.0172661940626223,-0.0206133895140587,0
Aadhar Housing Finance Ltd.,2024-05-15,2024,0.0461904761904762,315.0,5.755742213586912,18.372074352395714,0.6665441646799593,19.0,2.995732273553991,0.1365079365079365,1,7.5475913412427875,9.800156642501344,9.482547573868532,0.2890927990628809,0.03037774797247883,3.0894989527193992,0,9.0,0.0,9.0,0,22217.849609375,20.200000762939453,-0.0037955561315995,-0.0024537160455718,0
